学校名称,学校标识码,主管部门,所在省份,所在城市,办学层次,学校性质
河南经贸职业学院,4141013788.0,河南省,河南省,郑州市,专科,公办
河南交通职业技术学院,4141013789.0,河南省,河南省,郑州市,专科,公办
河南农业职业学院,4141013790.0,河南省,河南省,郑州市,专科,公办
郑州旅游职业学院,4141013791.0,河南省,河南省,郑州市,专科,公办
郑州职业技术学院,4141013792.0,河南省,河南省,郑州市,专科,公办
河南信息统计职业学院,4141013885.0,河南省,河南省,郑州市,专科,公办
河南林业职业学院,4141013889.0,河南省,河南省,洛阳市,专科,公办
河南工业贸易职业学院,4141013936.0,河南省,河南省,郑州市,专科,公办
郑州电力职业技术学院,4141014062.0,河南省教育厅,河南省,郑州市,专科,民办
河南建筑职业技术学院,4141014181.0,河南省,河南省,郑州市,专科,公办
漯河食品职业学院,4141014233.0,河南省教育厅,河南省,漯河市,专科,民办
郑州城市职业学院,4141014235.0,河南省教育厅,河南省,郑州市,专科,民办
安阳职业技术学院,4141014243.0,河南省,河南省,安阳市,专科,公办
新乡职业技术学院,4141014245.0,河南省,河南省,新乡市,专科,公办
驻马店职业技术学院,4141014251.0,河南省,河南省,驻马店市,专科,公办
焦作工贸职业学院,4141014300.0,河南省教育厅,河南省,焦作市,专科,民办
许昌陶瓷职业学院,4141014301.0,河南省教育厅,河南省,许昌市,专科,民办
郑州理工职业学院,4141014302.0,河南省教育厅,河南省,郑州市,专科,民办
郑州信息工程职业学院,4141014303.0,河南省教育厅,河南省,郑州市,专科,民办
长垣烹饪职业技术学院,4141014305.0,河南省教育厅,河南省,新乡市,专科,民办
开封文化艺术职业学院,4141014306.0,河南省,河南省,开封市,专科,公办
河南应用技术职业学院,4141014307.0,河南省,河南省,郑州市,专科,公办
河南艺术职业学院,4141014308.0,河南省,河南省,郑州市,专科,公办
河南机电职业学院,4141014348.0,河南省,河南省,郑州市,专科,公办
河南护理职业学院,4141014349.0,河南省,河南省,安阳市,专科,公办
许昌电气职业学院,4141014350.0,河南省,河南省,许昌市,专科,公办
信阳涉外职业技术学院,4141014351.0,河南省教育厅,河南省,信阳市,专科,民办
鹤壁汽车工程职业学院,4141014352.0,河南省教育厅,河南省,鹤壁市,专科,民办
南阳职业学院,4141014353.0,河南省教育厅,河南省,南阳市,专科,民办
郑州商贸旅游职业学院,4141014380.0,河南省教育厅,河南省,郑州市,专科,民办
河南推拿职业学院,4141014382.0,河南省,河南省,洛阳市,专科,公办
洛阳职业技术学院,4141014383.0,河南省,河南省,洛阳市,专科,公办
郑州幼儿师范高等专科学校,4141014391.0,河南省,河南省,郑州市,专科,公办
安阳幼儿师范高等专科学校,4141014392.0,河南省,河南省,安阳市,专科,公办
郑州黄河护理职业学院,4141014405.0,河南省教育厅,河南省,郑州市,专科,民办
河南医学高等专科学校,4141014466.0,河南省,河南省,郑州市,专科,公办
郑州财税金融职业学院,4141014478.0,河南省,河南省,郑州市,专科,公办
南阳农业职业学院,4141014479.0,河南省,河南省,南阳市,专科,公办
洛阳科技职业学院,4141014480.0,河南省教育厅,河南省,洛阳市,专科,民办
鹤壁能源化工职业学院,4141014529.0,河南省教育厅,河南省,鹤壁市,专科,民办
平顶山文化艺术职业学院,4141014530.0,河南省教育厅,河南省,平顶山市,专科,民办
濮阳医学高等专科学校,4141014597.0,河南省,河南省,濮阳市,专科,公办
驻马店幼儿师范高等专科学校,4141014598.0,河南省,河南省,驻马店市,专科,公办
三门峡社会管理职业学院,4141014606.0,河南省,河南省,三门峡市,专科,公办
河南轻工职业学院,4141014607.0,河南省,河南省,郑州市,专科,公办
河南测绘职业学院,4141014608.0,河南省,河南省,郑州市,专科,公办
信阳航空职业学院,4141014634.0,河南省教育厅,河南省,信阳市,专科,民办
郑州卫生健康职业学院,4141014635.0,河南省,河南省,郑州市,专科,公办
河南物流职业学院,4141014636.0,河南省,河南省,新乡市,专科,公办
河南地矿职业学院,4141014637.0,河南省,河南省,郑州市,专科,公办
郑州亚欧交通职业学院,4141014685.0,河南省教育厅,河南省,郑州市,专科,中外合作办学
河南女子职业学院,4141014711.0,河南省,河南省,新乡市,专科,公办
河南对外经济贸易职业学院,4141014712.0,河南省,河南省,开封市,专科,公办
濮阳石油化工职业技术学院,4141014713.0,河南省,河南省,濮阳市,专科,公办
南阳科技职业学院,4141014714.0,河南省,河南省,南阳市,专科,公办
兰考三农职业学院,4141014715.0,河南省,河南省,开封市,专科,公办
汝州职业技术学院,4141014716.0,河南省,河南省,平顶山市,专科,公办
林州建筑职业技术学院,4141014717.0,河南省教育厅,河南省,安阳市,专科,民办
郑州电子商务职业学院,4141014718.0,河南省教育厅,河南省,郑州市,专科,民办
郑州轨道工程职业学院,4141014719.0,河南省教育厅,河南省,郑州市,专科,民办
郑州体育职业学院,4141014720.0,河南省教育厅,河南省,郑州市,专科,民办
洛阳文化旅游职业学院,4141014750.0,河南省,河南省,洛阳市,专科,公办
周口文理职业学院,4141014751.0,河南省,河南省,周口市,专科,公办
信阳艺术职业学院,4141014752.0,河南省,河南省,信阳市,专科,公办
郑州城建职业学院,4141014753.0,河南省教育厅,河南省,郑州市,专科,民办
郑州医药健康职业学院,4141014754.0,河南省教育厅,河南省,郑州市,专科,民办
平顶山职业技术学院,4241050709.0,河南省,河南省,平顶山市,专科,公办
武汉大学,4142010486.0,教育部,湖北省,武汉市,本科,公办
华中科技大学,4142010487.0,教育部,湖北省,武汉市,本科,公办
武汉科技大学,4142010488.0,湖北省,湖北省,武汉市,本科,公办
长江大学,4142010489.0,湖北省,湖北省,荆州市,本科,公办
武汉工程大学,4142010490.0,湖北省,湖北省,武汉市,本科,公办
中国地质大学（武汉）,4142010491.0,教育部,湖北省,武汉市,本科,公办
武汉纺织大学,4142010495.0,湖北省,湖北省,武汉市,本科,公办
武汉轻工大学,4142010496.0,湖北省,湖北省,武汉市,本科,公办
武汉理工大学,4142010497.0,教育部,湖北省,武汉市,本科,公办
湖北工业大学,4142010500.0,湖北省,湖北省,武汉市,本科,公办
华中农业大学,4142010504.0,教育部,湖北省,武汉市,本科,公办
湖北中医药大学,4142010507.0,湖北省,湖北省,武汉市,本科,公办
华中师范大学,4142010511.0,教育部,湖北省,武汉市,本科,公办
湖北大学,4142010512.0,湖北省,湖北省,武汉市,本科,公办
湖北师范大学,4142010513.0,湖北省,湖北省,黄石市,本科,公办
黄冈师范学院,4142010514.0,湖北省,湖北省,黄冈市,本科,公办
湖北民族大学,4142010517.0,湖北省,湖北省,恩施土家族苗族自治州,本科,公办
汉江师范学院,4142010518.0,湖北省,湖北省,十堰市,本科,公办
湖北文理学院,4142010519.0,湖北省,湖北省,襄阳市,本科,公办
中南财经政法大学,4142010520.0,教育部,湖北省,武汉市,本科,公办
武汉体育学院,4142010522.0,湖北省,湖北省,武汉市,本科,公办
湖北美术学院,4142010523.0,湖北省,湖北省,武汉市,本科,公办
中南民族大学,4142010524.0,国家民委,湖北省,武汉市,本科,公办
湖北汽车工业学院,4142010525.0,湖北省,湖北省,十堰市,本科,公办
湖北工程学院,4142010528.0,湖北省,湖北省,孝感市,本科,公办
湖北理工学院,4142010920.0,湖北省,湖北省,黄石市,本科,公办
湖北科技学院,4142010927.0,湖北省,湖北省,咸宁市,本科,公办
湖北医药学院,4142010929.0,湖北省,湖北省,十堰市,本科,公办
江汉大学,4142011072.0,湖北省,湖北省,武汉市,本科,公办
三峡大学,4142011075.0,湖北省,湖北省,宜昌市,本科,公办
湖北警官学院,4142011332.0,湖北省,湖北省,武汉市,本科,公办
荆楚理工学院,4142011336.0,湖北省,湖北省,荆门市,本科,公办
武汉音乐学院,4142011524.0,湖北省,湖北省,武汉市,本科,公办
湖北经济学院,4142011600.0,湖北省,湖北省,武汉市,本科,公办
武汉商学院,4142011654.0,湖北省,湖北省,武汉市,本科,公办
武汉东湖学院,4142011798.0,湖北省教育厅,湖北省,武汉市,本科,民办
汉口学院,4142011800.0,湖北省教育厅,湖北省,武汉市,本科,民办
武昌首义学院,4142012309.0,湖北省教育厅,湖北省,武汉市,本科,民办
武昌理工学院,4142012310.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉生物工程学院,4142012362.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉晴川学院,4142013188.0,湖北省教育厅,湖北省,武汉市,本科,民办
湖北大学知行学院,4142013234.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉城市学院,4142013235.0,湖北省教育厅,湖北省,武汉市,本科,民办
三峡大学科技学院,4142013236.0,湖北省教育厅,湖北省,宜昌市,本科,民办
武汉文理学院,4142013237.0,湖北省教育厅,湖北省,武汉市,本科,民办
湖北工业大学工程技术学院,4142013238.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉工程大学邮电与信息工程学院,4142013239.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉纺织大学外经贸学院,4142013240.0,湖北省教育厅,湖北省,武汉市,本科,民办
武昌工学院,4142013241.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉工商学院,4142013242.0,湖北省教育厅,湖北省,武汉市,本科,民办
荆州学院,4142013245.0,湖北省教育厅,湖北省,荆州市,本科,民办
长江大学文理学院,4142013246.0,湖北省教育厅,湖北省,荆州市,本科,民办
湖北商贸学院,4142013247.0,湖北省教育厅,湖北省,武汉市,本科,民办
湖北汽车工业学院科技学院,4142013248.0,湖北省教育厅,湖北省,十堰市,本科,民办
湖北医药学院药护学院,4142013249.0,湖北省教育厅,湖北省,十堰市,本科,民办
湖北恩施学院,4142013250.0,湖北省教育厅,湖北省,恩施土家族苗族自治州,本科,民办
湖北经济学院法商学院,4142013251.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉体育学院体育科技学院,4142013253.0,湖北省教育厅,湖北省,武汉市,本科,民办
湖北师范大学文理学院,4142013256.0,湖北省教育厅,湖北省,黄石市,本科,民办
湖北文理学院理工学院,4142013257.0,湖北省教育厅,湖北省,襄阳市,本科,民办
湖北工程学院新技术学院,4142013258.0,湖北省教育厅,湖北省,孝感市,本科,民办
文华学院,4142013262.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉学院,4142013634.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉工程科技学院,4142013664.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉华夏理工学院,4142013666.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉传媒学院,4142013686.0,湖北省教育厅,湖北省,武汉市,本科,民办
武汉设计工程学院,4142014035.0,湖北省教育厅,湖北省,武汉市,本科,民办
湖北第二师范学院,4142014099.0,湖北省,湖北省,武汉市,本科,公办
武汉职业技术学院,4142010834.0,湖北省,湖北省,武汉市,专科,公办
黄冈职业技术学院,4142010955.0,湖北省,湖北省,黄冈市,专科,公办
长江职业学院,4142010956.0,湖北省,湖北省,武汉市,专科,公办
荆州理工职业学院,4142011074.0,湖北省,湖北省,荆州市,专科,公办
湖北工业职业技术学院,4142011334.0,湖北省,湖北省,十堰市,专科,公办
鄂州职业大学,4142011335.0,湖北省,湖北省,鄂州市,专科,公办
武汉城市职业学院,4142011796.0,湖北省,湖北省,武汉市,专科,公办
湖北职业技术学院,4142012051.0,湖北省,湖北省,孝感市,专科,公办
武汉船舶职业技术学院,4142012052.0,湖北省,湖北省,武汉市,专科,公办
恩施职业技术学院,4142012347.0,湖北省,湖北省,恩施土家族苗族自治州,专科,公办
襄阳职业技术学院,4142012354.0,湖北省,湖北省,襄阳市,专科,公办
